sponsor,state,value
10391479,AL,15000.0
10391479,CA,148063.0
10391479,CO,280000.0
10391479,CT,65700.0
10391479,DC,267500.0
10391479,FL,469676.0
10391479,IA,5000.0
10391479,IN,49291.0
10391479,MA,770444.0
10391479,ME,23171470.0
10391479,MI,21390.0
10391479,MN,11000.0
10391479,MS,140000.0
10391479,MT,25960.0
10391479,NC,16000.0
10391479,NH,66005.0
10391479,NJ,27500.0
10391479,NY,453685.0
10391479,PA,232594.0
10391479,RI,1777224.0
10391479,TN,9000.0
10391479,UT,10000.0
10391479,VA,336865.0
10391479,VT,145650.0
10391479,WA,28930.0
10430261,ME,135500.0
10564355,CA,10000.0
10564355,DC,21226.0
10564355,IN,7500.0
10564355,MA,337850.0
10564355,MD,10000.0
10564355,ME,20000.0
10564355,NC,34044.0
10564355,NJ,10000.0
10564355,NY,25963.0
10564355,OH,22000.0
10564355,PA,2079826.0
10564355,TN,15000.0
10564355,UT,10000.0
10564355,VA,20000.0
10564355,WV,10000.0
10589927,MA,12000.0
10589927,ND,1194576.0
10679337,AL,149000.0
10679337,AZ,770000.0
10679337,CA,111258729.0
10679337,CO,1029868.0
10679337,CT,887500.0
10679337,DC,4039109.0
10679337,DE,47788.0
10679337,FL,267265.0
10679337,GA,46900.0
10679337,HI,195000.0
10679337,IA,100000.0
10679337,ID,145000.0
10679337,IL,536556.0
10679337,IN,25000.0
10679337,KS,25000.0
10679337,KY,275000.0
10679337,LA,38915.0
10679337,MA,3340036.0
10679337,MD,318000.0
10679337,ME,10000.0
10679337,MI,97500.0
10679337,MN,87158.0
10679337,MO,450700.0
10679337,MT,89500.0
10679337,NC,120000.0
10679337,NH,3355000.0
10679337,NJ,1489187.0
10679337,NM,35000.0
10679337,NV,6200.0
10679337,NY,9849575.0
10679337,OH,329923.0
10679337,OK,44301.0
10679337,OR,585690.0
10679337,PA,780536.0
10679337,PR,4017500.0
10679337,RI,466000.0
10679337,TN,25000.0
10679337,TX,519636.0
10679337,UT,10000.0
10679337,VA,1173462.0
10679337,VT,153500.0
10679337,WA,177500.0
10679337,WI,37183.0
10679337,WY,25000.0
10782573,AL,15000.0
10782573,AR,15000.0
10782573,AZ,10000.0
10782573,CA,323918.0
10782573,CO,311990.0
10782573,DC,56200.0
10782573,FL,164463.0
10782573,GA,1014716.0
10782573,IA,49587.0
10782573,IL,108596.0
10782573,IN,37000.0
10782573,KS,32207.0
10782573,LA,16500.0
10782573,MA,95500.0
10782573,MD,31000.0
10782573,ME,8000.0
10782573,MI,123000.0
10782573,MN,1063240.0
10782573,MO,70000.0
10782573,NC,247950.0
10782573,NH,251628.0
10782573,NY,435006.0
10782573,OH,18000.0
10782573,OR,233100.0
10782573,PA,473500.0
10782573,TN,22400.0
10782573,TX,67775.0
10782573,UT,238800.0
10782573,VA,35997.0
10782573,VT,246006.0
10782573,WA,98929.0
10782573,WI,312756.0
10831698,CA,1447500.0
10831698,CO,4297864.0
10831698,CT,10000.0
10831698,DC,31707.0
10831698,FL,20000.0
10831698,IL,11050.0
10831698,MD,13730.0
10831698,NJ,79620.0
10831698,NY,6665475.0
10831698,PA,11060.0
16011501,ME,11144278.0
20222163,NH,65922.0
20714460,AK,5000.0
20714460,AL,31000.0
20714460,AR,12600.0
20714460,CA,59000.0
20714460,CO,41500.0
20714460,FL,59080.0
20714460,GA,22200.0
20714460,ID,23500.0
20714460,IL,500000.0
20714460,MA,10000.0
20714460,MD,18000.0
20714460,MI,25650.0
20714460,MO,15900.0
20714460,NC,19500.0
20714460,OH,151700.0
20714460,PA,1822917.0
20714460,TN,19000.0
20714460,VA,45000.0
20714460,VT,25000.0
26005625,AL,9500.0
26005625,AR,20000.0
26005625,AZ,40000.0
26005625,CA,216445.0
26005625,CO,10000.0
26005625,CT,91829.0
26005625,DC,554557.0
26005625,FL,120430.0
26005625,GA,17224.0
26005625,ID,11000.0
26005625,MA,1814317.0
26005625,ME,787710.0
26005625,MI,170000.0
26005625,MN,30000.0
26005625,MO,18000.0
26005625,NC,30000.0
26005625,NH,28502178.0
26005625,NJ,11000.0
26005625,NM,25300.0
26005625,NY,283435.0
26005625,OH,10000.0
26005625,OR,10000.0
26005625,PA,95340.0
26005625,SC,7500.0
26005625,TN,10500.0
26005625,VA,96500.0
26005625,VT,1498144.0
42103944,MA,611772.0
42104021,AL,76100.0
42104021,AR,10600.0
42104021,AZ,26760.0
42104021,CA,1917592.0
42104021,CO,486750.0
42104021,CT,968100.0
42104021,DC,3440971.0
42104021,DE,1467000.0
42104021,FL,771400.0
42104021,GA,654798.0
42104021,HI,100000.0
42104021,IA,371595.0
42104021,ID,5250.0
42104021,IL,1242025.0
42104021,IN,1141000.0
42104021,KY,26802.0
42104021,LA,1010000.0
42104021,MA,83917529.0
42104021,MD,517525.0
42104021,ME,1714547.0
42104021,MI,148500.0
42104021,MN,287721.0
42104021,MO,45000.0
42104021,MT,29302.0
42104021,NC,905334.0
42104021,NE,10000.0
42104021,NH,979833.0
42104021,NJ,247514.0
42104021,NM,55802.0
42104021,NV,100500.0
42104021,NY,7016449.0
42104021,OH,572356.0
42104021,OR,191000.0
42104021,PA,3161955.0
42104021,PR,1288800.0
42104021,RI,372450.0
42104021,SD,34027.0
42104021,TN,404737.0
42104021,TX,676302.0
42104021,UT,45000.0
42104021,VA,525602.0
42104021,VI,27500.0
42104021,VT,288885.0
42104021,WA,141200.0
42104021,WI,69500.0
42104021,WV,20000.0
42104021,WY,21500.0
42104363,CT,18000.0
42104363,FL,11500.0
42104363,MA,281050.0
42104363,NY,160646.0
42127023,AZ,5000.0
42127023,CT,209563.0
42127023,DC,47630.0
42127023,FL,18351.0
42127023,IL,7000.0
42127023,IN,10787.0
42127023,MA,1632659.0
42127023,ME,6500.0
42127023,MI,20000.0
42127023,NY,422816.0
42171191,MA,24700.0
42271714,MA,443172.0
42774790,MA,69000.0
43243004,AK,70000.0
43243004,AL,40000.0
43243004,AZ,347000.0
43243004,CA,2485454.0
43243004,CO,60000.0
43243004,CT,60000.0
43243004,DC,6255832.0
43243004,FL,201818.0
43243004,GA,862200.0
43243004,IA,7500.0
43243004,ID,10000.0
43243004,IL,287318.0
43243004,IN,10000.0
43243004,KS,55000.0
43243004,LA,141818.0
43243004,MA,1065383.0
43243004,MD,140500.0
43243004,ME,80000.0
43243004,MI,255000.0
43243004,MN,419000.0
43243004,MO,46000.0
43243004,MT,35000.0
43243004,NC,556618.0
43243004,NH,80000.0
43243004,NJ,107500.0
43243004,NM,527000.0
43243004,NY,1084445.0
43243004,OH,60800.0
43243004,OR,220000.0
43243004,PA,116000.0
43243004,PR,7500.0
43243004,RI,37000.0
43243004,SC,30000.0
43243004,SD,95000.0
43243004,TN,47818.0
43243004,TX,125000.0
43243004,VA,7500.0
43243004,VT,35000.0
43243004,WA,206818.0
43243004,WI,95000.0
43243004,WV,45000.0
43266789,CA,25000.0
43266789,FL,15000.0
43266789,MA,927082.0
43280353,CT,5000.0
43280353,MA,2496403.0
43280353,ME,30000.0
43280353,MI,58327.0
43280353,NH,50000.0
43280353,OH,32000.0
43280353,TX,5000.0
43280353,VA,45473.0
43280353,VT,50000.0
43367888,CA,10000.0
43367888,CO,27000.0
43367888,DC,35000.0
43367888,FL,116000.0
43367888,GA,39000.0
43367888,IL,157000.0
43367888,KS,15000.0
43367888,KY,10457.0
43367888,MA,10000.0
43367888,MD,7500.0
43367888,MI,9500.0
43367888,MN,47400.0
43367888,NC,15000.0
43367888,NE,14000.0
43367888,NJ,215000.0
43367888,NY,23000.0
43367888,OH,404050.0
43367888,PA,89000.0
43367888,SD,1013121.0
43367888,TN,35000.0
43367888,TX,578500.0
43367888,VA,30000.0
43367888,WA,15000.0
43401997,FL,7000.0
43401997,MA,1492764.0
43401997,NY,8000.0
43407816,CA,108034.0
43407816,CT,28000.0
43407816,DC,25000.0
43407816,GA,104645.0
43407816,IL,90660.0
43407816,MA,18690506.0
43407816,MD,26000.0
43407816,ME,66750.0
43407816,NC,10000.0
43407816,NH,95350.0
43407816,NY,132700.0
43407816,PA,7500.0
43407816,RI,19400.0
43407816,VA,8889.0
43407816,VI,30000.0
43407816,VT,43000.0
43521743,MA,25000.0
46012492,DC,225000.0
46012492,DE,25000.0
46012492,MA,1255923.0
46012492,NY,10289.0
46012492,PA,15000.0
46012492,WA,20000.0
46012492,WI,25000.0
50259003,CA,96000.0
50259003,CO,25350.0
50259003,CT,360000.0
50259003,MA,106500.0
50259003,NH,10000.0
50259003,NJ,5400.0
50259003,NY,116722.0
50259003,PA,25000.0
50259003,RI,2269340.0
50259003,TX,5000.0
60646689,CT,104911.0
60646691,CT,91068.0
60646691,NY,108962.0
60646691,PR,5000.0
60699252,AK,60000.0
60699252,CA,480252.0
60699252,CO,70000.0
60699252,CT,64064640.0
60699252,DC,51400.0
60699252,FL,60000.0
60699252,GA,10000.0
60699252,IA,10000.0
60699252,IL,50000.0
60699252,KY,167634.0
60699252,MA,3608920.0
60699252,MD,110000.0
60699252,ME,61000.0
60699252,NC,100000.0
60699252,NH,45000.0
60699252,NJ,138804.0
60699252,NY,424000.0
60699252,OH,70000.0
60699252,OR,20000.0
60699252,PA,432356.0
60699252,RI,110000.0
60699252,TN,20990.0
60699252,TX,124000.0
60699252,VA,99500.0
60699252,VT,44598.0
60699252,WA,21400.0
60970466,CA,5000.0
60970466,CT,1157683.0
60970466,DC,6000.0
60970466,FL,25000.0
60970466,GA,0.0
60970466,IN,0.0
60970466,MA,20000.0
60970466,MD,10000.0
60970466,ME,0.0
60970466,NC,0.0
60970466,NH,0.0
60970466,NY,45000.0
60970466,PA,17750.0
60970466,RI,0.0
60970466,TX,0.0
60970466,UT,5650.0
60970466,VA,46875.0
60970466,VT,6250.0
60970466,WI,0.0
61433299,CT,546103.0
61551843,CA,25000.0
61551843,FL,7500.0
61551843,NY,890864.0
61551843,TX,13605.0
61551843,VA,19149.0
66036461,CT,1167262.0
66036461,FL,10000.0
66038074,CT,3588355.0
66038074,DC,23796.0
66038074,MA,11959.0
66038074,NY,40857.0
66038074,OR,30000.0
66038074,PA,126059.0
66038074,VA,11898.0
113422729,AK,5000.0
113422729,AL,5250.0
113422729,CA,44000.0
113422729,CT,5000.0
113422729,DC,10000.0
113422729,DE,5000.0
113422729,IA,6000.0
113422729,IL,29000.0
113422729,MA,48000.0
113422729,MO,20500.0
113422729,NH,8000.0
113422729,NY,5588600.0
113422729,OR,302654.0
113422729,RI,105250.0
113422729,VA,45000.0
113422729,VT,120000.0
113422729,WA,20000.0
113618879,AZ,18250.0
113618879,CA,38118.0
113618879,FL,8600.0
113618879,MD,7500.0
113618879,NJ,1322571.0
113618879,NY,40272276.0
113618879,PA,18395.0
131580907,CA,25000.0
131776448,AZ,6000.0
131776448,CA,10320.0
131776448,NC,32500.0
131776448,NJ,15085.0
131776448,NY,6000.0
131776448,VA,58650.0
131776448,VT,19500.0
131919791,AL,11000.0
131919791,AR,100000.0
131919791,AZ,360000.0
131919791,CA,122000.0
131919791,CO,85000.0
131919791,DC,194000.0
131919791,FL,81000.0
131919791,GA,16000.0
131919791,KY,113000.0
131919791,LA,25000.0
131919791,MA,685500.0
131919791,ME,100000.0
131919791,MN,15000.0
131919791,MO,10000.0
131919791,MS,50000.0
131919791,MT,40000.0
131919791,NH,40000.0
131919791,NY,279650.0
131919791,OR,25000.0
131919791,PA,6500.0
131919791,TX,5800.0
131919791,VA,27000.0
131919791,WA,25000.0
131919791,WI,25000.0
131919791,WY,25000.0
132522784,CA,42500.0
132522784,CO,10000.0
132522784,DC,10000.0
132522784,LA,30000.0
132522784,NY,15000.0
132522784,TX,30000.0
132522784,WA,30000.0
132617681,AZ,7292.0
132617681,CT,21600.0
132617681,GA,44000.0
132617681,IL,35263.0
132617681,KS,5577.0
132617681,MA,75502.0
132617681,NJ,4595714.0
132617681,NY,22568491.0
132617681,PA,41726.0
132992977,AL,10000.0
132992977,AZ,131500.0
132992977,CA,493431.0
132992977,CO,15000.0
132992977,DC,175662.0
132992977,GA,529500.0
132992977,IL,75000.0
132992977,LA,167000.0
132992977,MI,15000.0
132992977,MT,10000.0
132992977,NC,77000.0
132992977,NE,16500.0
132992977,NM,50000.0
132992977,NY,384908.0
132992977,OR,58000.0
132992977,PA,60000.0
132992977,RI,39500.0
132992977,TN,50000.0
132992977,TX,38000.0
132992977,VT,10000.0
132992977,WA,20000.0
132992977,WI,25000.0
133028060,AL,240316.0
133028060,MA,289000.0
133028060,MD,450000.0
133028060,ME,153300.0
133028060,NC,797950.0
133028060,NH,287000.0
133028060,NJ,1585248.0
133028060,NY,1877750.0
133028060,PA,1286581.0
133028060,SC,7794.0
133028060,TN,865125.0
133028060,VA,1633312.0
133028060,VT,230375.0
133065542,NJ,30000.0
133065542,NY,1719250.0
133204330,NY,152000.0
133219917,NY,1057338.0
133421446,CA,400166.0
133421446,FL,30000.0
133421446,IN,5311.0
133421446,NY,72497.0
133550688,CA,15482.0
133550688,DC,44350.0
133550688,MD,15000.0
133550688,NY,261984.0
133550688,OR,10000.0
133573852,CA,19579.0
133573852,CO,60000.0
133573852,CT,75534.0
133573852,DC,775000.0
133573852,DE,27400.0
133573852,FL,165500.0
133573852,GA,223799.0
133573852,IL,35000.0
133573852,MA,10718.0
133573852,NJ,37900.0
133573852,NY,3160061.0
133573852,PR,9430685.0
133573852,RI,10000.0
133573852,TX,418220.0
133573852,WA,10000.0
133581286,CA,17000.0
133581286,CO,65000.0
133581286,CT,60250.0
133581286,FL,11500.0
133581286,ME,30000.0
133581286,MI,30000.0
133581286,MO,10000.0
133581286,NJ,15000.0
133581286,NY,831550.0
133581286,PA,83500.0
133581286,VT,15000.0
133843389,AL,10350.0
133843389,AZ,16000.0
133843389,CA,180000.0
133843389,CO,34875.0
133843389,DC,106000.0
133843389,FL,11500.0
133843389,GA,20000.0
133843389,IL,200000.0
133843389,IN,5000.0
133843389,MA,113050.0
133843389,MD,40672.0
133843389,MO,25000.0
133843389,NC,7500.0
133843389,NY,159500.0
133843389,OH,55000.0
133843389,PA,5000.0
133843389,SC,52500.0
133843389,TN,5000.0
133843389,TX,29840.0
133843389,WA,100000.0
133843389,WI,10000.0
134316755,CA,5000.0
134316755,CT,5000.0
134316755,FL,20000.0
134316755,MA,2811911.0
134316755,NH,15000.0
134316755,NJ,5000.0
134316755,NY,29500.0
134316755,RI,10000.0
134316755,TN,6000.0
134316755,VA,5000.0
134316755,VT,5000.0
135604164,FL,95000.0
135604164,MD,10000.0
135604164,NJ,46600.0
135604164,NY,753450.0
135604164,OH,95000.0
135604164,TX,130000.0
136082763,AL,70000.0
136082763,AR,103000.0
136082763,AZ,950874.0
136082763,CA,4875065.0
136082763,CO,626000.0
136082763,CT,23569.0
136082763,DC,1057776.0
136082763,FL,47500.0
136082763,GA,190500.0
136082763,HI,58900.0
136082763,IA,15000.0
136082763,ID,34000.0
136082763,IL,18219.0
136082763,KS,28000.0
136082763,LA,10000.0
136082763,MA,1001075.0
136082763,ME,242752.0
136082763,MI,147387.0
136082763,MN,20000.0
136082763,MO,35000.0
136082763,MT,131000.0
136082763,ND,200000.0
136082763,NH,41500.0
136082763,NJ,8000.0
136082763,NM,390500.0
136082763,NY,1551153.0
136082763,OH,15000.0
136082763,OR,485360.0
136082763,PA,176139.0
136082763,RI,8000.0
136082763,SD,300000.0
136082763,UT,83500.0
136082763,VA,15000.0
136082763,VT,258461.0
136082763,WA,347888.0
136082763,WI,460186.0
136104086,NY,1296831.0
141403652,NY,44813.0
141505623,CA,70000.0
141505623,CO,10000.0
141505623,CT,7000.0
141505623,DC,10000.0
141505623,FL,30000.0
141505623,MA,4960777.0
141505623,MN,26500.0
141505623,NC,7000.0
141505623,NY,5534975.0
141505623,OK,37630.0
141505623,TX,30800.0
150532239,NY,15000.0
150626910,CA,65100.0
150626910,CO,5000.0
150626910,CT,10000.0
150626910,DC,30000.0
150626910,FL,143000.0
150626910,GA,5000.0
150626910,IL,16000.0
150626910,MA,113800.0
150626910,MI,17875.0
150626910,NC,13313.0
150626910,NJ,5200.0
150626910,NY,11035800.0
150626910,PA,62921.0
150626910,RI,5000.0
150626910,SC,17500.0
150626910,TX,194729.0
150626910,VA,22650.0
150626910,VT,30000.0
156016932,CA,10000.0
156016932,CO,25000.0
156016932,MA,57500.0
156016932,NY,5850513.0
156016932,TN,26019.0
156020989,NY,1188699.0
156020989,OH,10000.0
160868942,CA,10000.0
160868942,DC,5000.0
160868942,FL,5000.0
160868942,IL,5360.0
160868942,MD,5360.0
160868942,NY,3630744.0
161015782,DC,35000.0
161015782,FL,47500.0
161015782,IN,17000.0
161015782,NJ,18500.0
161015782,NY,23228719.0
161015782,PA,256600.0
161015782,VA,17500.0
161100837,NY,1461665.0
161271663,NY,292281.0
161318395,NY,641715.0
161372532,NY,409125.0
161433024,NY,6182.0
161467675,MA,6000.0
161467675,NY,1098436.0
161468127,NY,419533.0
161468127,TN,5849.0
161512085,NY,1279539.0
161512085,PA,10000.0
161512085,SC,6816.0
161535724,DC,10000.0
161535724,IN,15000.0
161535724,MA,16000.0
161535724,MD,10000.0
161535724,NH,50000.0
161535724,NJ,10000.0
161535724,NY,2123416.0
161535724,OH,5000.0
161535724,PA,20000.0
161535724,TX,35000.0
161535724,VA,14000.0
161535724,VT,10000.0
161553194,NY,702202.0
161562220,NY,25820.0
161565374,NY,47637.0
161574338,NY,212316.0
161575921,CA,50000.0
161575921,FL,25000.0
161575921,MA,45000.0
161575921,NE,8500.0
161575921,NY,781894.0
161575921,VA,25000.0
161587553,DC,31350.0
161587553,MA,91234.0
161587553,NY,1383615.0
161587553,WI,13800.0
161599356,AZ,6000.0
161599356,CA,25000.0
161599356,CT,10000.0
161599356,FL,40000.0
161599356,MA,66000.0
161599356,NY,2442948.0
161599356,VA,60715.0
166023261,AZ,65000.0
166023261,CA,21000.0
166023261,CO,25000.0
166023261,DC,41400.0
166023261,FL,1635048.0
166023261,IL,50000.0
166023261,MA,5000.0
166023261,MD,128600.0
166023261,MO,8000.0
166023261,NC,31500.0
166023261,NJ,10000.0
166023261,NV,39000.0
166023261,NY,5875593.0
166023261,PA,130000.0
166023261,VA,27500.0
166023261,WA,7500.0
200118947,NY,16000.0
200192255,MT,604171.0
200253310,AZ,6000.0
200253310,CA,3667645.0
200253310,CO,58000.0
200253310,DC,82410.0
200253310,ID,6200.0
200253310,MA,12400.0
200253310,MI,5500.0
200253310,NY,58250.0
200253310,PA,100000.0
200253310,TX,25100.0
200253310,VA,37000.0
200385860,WA,6250.0
200520386,MN,10000.0
200520386,ND,256401.0
200520386,VA,40000.0
200697012,CO,10000.0
200697012,WA,3072347.0
200834966,IN,110178.0
200874857,AR,8147.0
200874857,DC,25000.0
200874857,IL,8000.0
200874857,PA,13528274.0
200874857,WV,8000.0
201123519,AL,8000.0
201123519,CA,5000.0
201123519,CO,5000.0
201123519,DC,7500.0
201123519,FL,69000.0
201123519,IA,109228.0
201123519,IL,30000.0
201123519,MA,55000.0
201123519,MD,7500.0
201123519,NE,5089188.0
201123519,NV,5950.0
201123519,NY,346368.0
201123519,PA,9850.0
201123519,TX,5000.0
201161578,CA,23500.0
201161578,CO,5000.0
201161578,FL,23500.0
201161578,IN,282105.0
201161578,MO,11700.0
201161578,NC,159000.0
201161578,OH,85213.0
201161578,SC,25000.0
201161578,WI,515850.0
201195592,DC,44285.0
201195592,IL,6000.0
201195592,NC,32000.0
201195592,NJ,2475826.0
201195592,NY,2195191.0
201729243,CA,30275.0
201729243,CO,30000.0
201729243,CT,236400.0
201729243,DC,35500.0
201729243,FL,5381044.0
201729243,GA,20000.0
201729243,IA,10000.0
201729243,IL,15000.0
201729243,IN,10000.0
201729243,MA,348500.0
201729243,MD,200000.0
201729243,MI,101000.0
201729243,MN,80000.0
201729243,MO,10000.0
201729243,MT,10000.0
201729243,NC,90000.0
201729243,ND,50000.0
201729243,NH,20000.0
201729243,NJ,50000.0
201729243,NY,404625.0
201729243,OH,40500.0
201729243,OR,200000.0
201729243,PA,5000.0
201729243,SC,89960.0
201729243,VA,14560.0
201729243,VT,1672000.0
201729243,WA,5000.0
201729243,WI,50000.0
201938332,DC,115000.0
201938332,IL,13000.0
201938332,MA,20000.0
201938332,MD,69550.0
201938332,MO,111315.0
201938332,NY,337590.0
201938332,OH,1924335.0
201938332,VA,53000.0
202031283,PA,79688.0
202249722,LA,165841.0
202430301,OR,339525.0
202454729,AL,20000.0
202454729,CT,10000.0
202454729,GA,2121965.0
202454729,KY,12457.0
202454729,LA,15000.0
202454729,MA,12500.0
202454729,NC,34953.0
202454729,NM,10000.0
202454729,NY,24000.0
202454729,OH,50000.0
202454729,PA,25000.0
202454729,TX,21884.0
202454729,VA,45000.0
203096562,WI,160275.0
203521388,FL,585588.0
203577455,CO,18885.0
203654399,IL,426810.0
203654399,NY,19000.0
203654399,WI,100000.0
203896774,WI,248572.0
204119317,CA,150000.0
204119317,DC,466766.0
204119317,FL,25000.0
204119317,TX,1081000.0
204215109,DE,597624.0
204286919,MT,91535.0
204654550,DC,6000.0
204654550,SC,325231.0
204780760,WI,77326.0
204832237,CO,479808.0
205205488,AL,2399022.0
205205488,AR,649100.0
205205488,AZ,5819136.0
205205488,CA,575007281.0
205205488,CO,51472610.0
205205488,CT,4150153.0
205205488,DC,106293339.0
205205488,DE,320500.0
205205488,FL,464448171.0
205205488,GA,9113040.0
205205488,HI,2720653.0
205205488,IA,231700.0
205205488,ID,91000.0
205205488,IL,17860230.0
205205488,IN,1261805.0
205205488,KS,57410.0
205205488,KY,132000.0
205205488,LA,3781500.0
205205488,MA,129964976.0
205205488,MD,19908460.0
205205488,ME,3915000.0
205205488,MI,1880709.0
205205488,MN,1646485.0
205205488,MO,3434983.0
205205488,MP,25000.0
205205488,MS,2848700.0
205205488,MT,2236450.0
205205488,NC,9278315.0
205205488,NE,132290.0
205205488,NH,6490500.0
205205488,NJ,16334031.0
205205488,NM,464000.0
205205488,NV,175500.0
205205488,NY,175766809.0
205205488,OH,31573618.0
205205488,OK,110000.0
205205488,OR,11639340.0
205205488,PA,30745213.0
205205488,PR,1785500.0
205205488,RI,9131260.0
205205488,SC,150160.0
205205488,SD,10000.0
205205488,TN,5430280.0
205205488,TX,12336755.0
205205488,UT,6900600.0
205205488,VA,18538658.0
205205488,VT,176500.0
205205488,WA,52604247.0
205205488,WI,6623223.0
205205488,WV,98853.0
205205488,WY,380500.0
205602442,AK,100000.0
205602442,OR,412500.0
205652970,AL,14024.0
205652970,FL,6500.0
205652970,GA,687924.0
205652970,NC,5000.0
205652970,PA,127000.0
205652970,TN,22000.0
206390272,CA,171576.0
206390272,NY,17.0
208164151,CA,34950.0
208164151,CT,15695.0
208164151,DC,937509.0
208164151,FL,17100.0
208164151,GA,8880.0
208164151,KY,16000.0
208164151,MA,90275.0
208164151,MD,91579.0
208164151,MO,42870.0
208164151,NC,11670.0
208164151,NY,122889.0
208164151,OH,5025.0
208164151,PA,5100.0
208164151,TN,5505.0
208164151,TX,214480.0
208164151,WA,9830.0
221714130,AL,17180.0
221714130,AZ,10000.0
221714130,CA,151700.0
221714130,CT,15527.0
221714130,DC,161560.0
221714130,DE,10000.0
221714130,FL,548413.0
221714130,IA,6500.0
221714130,IL,18988.0
221714130,IN,10000.0
221714130,KY,100000.0
221714130,MA,175840.0
221714130,MD,43890.0
221714130,MI,10000.0
221714130,MN,15000.0
221714130,NE,71000.0
221714130,NJ,22612510.0
221714130,NY,4035313.0
221714130,OH,5180.0
221714130,PA,462470.0
221714130,RI,12500.0
221714130,TN,60100.0
221714130,TX,156000.0
221714130,VA,29920.0
221948007,MA,6000.0
221948007,NJ,748214.0
222281783,AL,47200.0
222281783,AR,13150.0
222281783,AZ,18000.0
222281783,CA,575179.0
222281783,CO,177188.0
222281783,CT,7052509.0
222281783,DC,498550.0
222281783,DE,447655.0
222281783,FL,526080.0
222281783,GA,55213.0
222281783,IA,5791.0
222281783,ID,21500.0
222281783,IL,123452.0
222281783,IN,11000.0
222281783,KS,28020.0
222281783,KY,30000.0
222281783,LA,5162.0
222281783,MA,1671000.0
222281783,MD,435535.0
222281783,ME,74000.0
222281783,MI,253610.0
222281783,MN,19911.0
222281783,MO,60450.0
222281783,MS,20000.0
222281783,MT,40000.0
222281783,NC,187300.0
222281783,NE,36947.0
222281783,NH,194350.0
222281783,NJ,33816306.0
222281783,NM,50000.0
222281783,NY,4778670.0
222281783,OH,130000.0
222281783,OK,37619.0
222281783,OR,100000.0
222281783,PA,3044758.0
222281783,RI,98500.0
222281783,SC,686500.0
222281783,TN,217450.0
222281783,TX,115000.0
222281783,UT,74297.0
222281783,VA,508900.0
222281783,VT,411500.0
222281783,WA,98000.0
222281783,WI,121500.0
222281783,WV,5200.0
222281783,WY,18000.0
222540853,PA,1235000.0
222712160,AL,23500.0
222712160,CA,93750.0
222712160,CO,10000.0
222712160,CT,15000.0
222712160,DC,156000.0
222712160,FL,366000.0
222712160,IA,30250.0
222712160,IL,25000.0
222712160,MA,129600.0
222712160,MD,125074.0
222712160,MN,23050.0
222712160,NC,22500.0
222712160,ND,10000.0
222712160,NH,152850.0
222712160,NJ,90468.0
222712160,NY,238427.0
222712160,OR,5500.0
222712160,PA,110000.0
222712160,RI,10000.0
222712160,VA,64329.0
222712160,VT,12323006.0
222712160,WV,20000.0
222712160,WY,165000.0
222714023,AK,21425.0
222714023,CA,33000.0
222714023,DE,25000.0
222714023,GA,25000.0
222714023,IL,50000.0
222714023,IN,30000.0
222714023,KS,11850.0
222714023,ME,25000.0
222714023,NJ,21590.0
222714023,NY,42000.0
222714023,OH,30000.0
222714023,OR,23800.0
222714023,PA,151220.0
222714023,PR,25000.0
222714023,SC,25000.0
222714023,WI,23000.0
222714023,WV,37694.0
222743917,AZ,5000.0
222743917,CA,442100.0
222743917,CO,46000.0
222743917,CT,10000.0
222743917,DC,2017972.0
222743917,FL,78028.0
222743917,IA,10349.0
222743917,MA,137043.0
222743917,MD,28200.0
222743917,MI,35000.0
222743917,MN,11000.0
222743917,NC,25000.0
222743917,NE,11203.0
222743917,NY,11926880.0
222743917,OH,20000.0
222743917,OR,5000.0
222743917,PA,37782.0
222743917,RI,5000.0
222743917,SD,19420.0
222743917,TX,76000.0
222743917,VA,29590.0
222743917,WA,35000.0
222805163,NJ,5360.0
222805163,NY,1430368.0
223089640,AL,15000.0
223089640,CA,16107.0
223089640,CT,414100.0
223089640,DC,156200.0
223089640,FL,22100.0
223089640,KY,18250.0
223089640,MA,4736396.0
223089640,MD,7000.0
223089640,ME,10000.0
223089640,NY,136796.0
223089640,OK,20840.0
223089640,PA,354885.0
223089640,TN,8362.0
223089640,VT,10000.0
223106737,CA,32857.0
223106737,CO,5000.0
223106737,DC,17100.0
223106737,IA,5350.0
223106737,IL,12600.0
223106737,MA,31300.0
223106737,NH,6800.0
223106737,NY,2320605.0
223106737,PA,15000.0
223106737,VA,11220.0
223106737,VI,10000.0
223106737,VT,10200.0
226028959,AK,13856.0
226028959,AL,20097.0
226028959,AR,7718.0
226028959,AZ,25802.0
226028959,CA,522067.0
226028959,CO,623839.0
226028959,CT,42863.0
226028959,DC,457780.0
226028959,DE,10000.0
226028959,FL,133392.0
226028959,GA,563311.0
226028959,IA,31593.0
226028959,ID,24786.0
226028959,IL,1241767.0
226028959,IN,83625.0
226028959,KS,49455.0
226028959,KY,148005.0
226028959,LA,8765.0
226028959,MA,158405.0
226028959,MD,50277.0
226028959,ME,15450.0
226028959,MI,88566.0
226028959,MN,143206.0
226028959,MO,476702.0
226028959,NC,101996.0
226028959,NE,12953.0
226028959,NJ,1574263.0
226028959,NM,7050.0
226028959,NY,391028.0
226028959,OH,260451.0
226028959,OK,61099.0
226028959,OR,38500.0
226028959,PA,357773.0
226028959,PR,23118.0
